gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
6159638907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/533523990/original.jpg	https://www.inaturalist.org/photos/533523990					2025-07-08T19:17:44Z	Hope Abercrombie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hope Abercrombie
6159638907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/533524068/original.jpg	https://www.inaturalist.org/photos/533524068					2025-07-08T19:17:40Z	Hope Abercrombie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hope Abercrombie
6159605722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/547067124/original.jpg	https://www.inaturalist.org/photos/547067124					2025-08-03T21:30:18Z	FC Hinder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	FC Hinder
6159553220	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/535421174/original.jpg	https://www.inaturalist.org/photos/535421174					2025-07-12T18:20:38Z	abistado		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abistado
6159553220	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/535421111/original.jpg	https://www.inaturalist.org/photos/535421111					2025-07-12T18:21:00Z	abistado		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abistado
6159541598	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/543590889/original.jpg	https://www.inaturalist.org/photos/543590889					2025-07-23T17:37:40Z	Tonyia Johnson Stump		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson Stump
6159513329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615306962/original.jpg	https://www.inaturalist.org/photos/615306962					2023-06-17T19:24:08Z	T Duffy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	T Duffy
6159458581	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/486088005/original.jpeg	https://www.inaturalist.org/photos/486088005					2025-04-13T21:11:10Z	Tonyia Johnson Stump		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson Stump
6159410184	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/494494669/original.jpeg	https://www.inaturalist.org/photos/494494669					2025-04-28T02:19:43Z	Christopher Parent		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Christopher Parent
6159407045	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/480462255/original.jpg	https://www.inaturalist.org/photos/480462255					2025-03-28T16:05:29Z	neighborspaceofbaltimorecounty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	neighborspaceofbaltimorecounty
6159389607	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/543602038/original.jpg	https://www.inaturalist.org/photos/543602038					2025-07-27T23:32:01Z	Erika Falk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Falk
6159307750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/485548814/original.jpeg	https://www.inaturalist.org/photos/485548814					2025-04-12T19:46:45Z	Tonyia Johnson Stump		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson Stump
6159249207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/536611748/original.jpg	https://www.inaturalist.org/photos/536611748					2025-07-14T20:11:03Z	Carson Litten		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carson Litten
6159235896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/543590982/original.jpg	https://www.inaturalist.org/photos/543590982					2025-07-23T17:38:18Z	Tonyia Johnson Stump		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson Stump
6159198817	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/488258506/original.jpeg	https://www.inaturalist.org/photos/488258506					2025-04-13T21:26:55Z	Tonyia Johnson Stump		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson Stump
6147695371	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607259546/original.jpg	https://www.inaturalist.org/photos/607259546					2026-01-11T19:58:10Z	Jenny Glenn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Glenn
6147653189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/608638813/original.jpg	https://www.inaturalist.org/photos/608638813					2025-10-12T16:32:37Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6147586338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607703214/original.jpg	https://www.inaturalist.org/photos/607703214					2026-01-13T18:51:12Z	annikhak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annikhak
6147463836	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607259794/original.jpg	https://www.inaturalist.org/photos/607259794					2026-01-11T20:28:24Z	Jenny Glenn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Glenn
6147444208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514591907/original.jpg	https://www.inaturalist.org/photos/514591907					2025-06-02T12:20:59Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
6147443824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607259738/original.jpg	https://www.inaturalist.org/photos/607259738					2026-01-11T20:16:38Z	Jenny Glenn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Glenn
6147402753	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/594186434/original.jpg	https://www.inaturalist.org/photos/594186434					2025-11-23T16:44:24Z	Peter M Martin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter M Martin
6147356992	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613094826/original.jpg	https://www.inaturalist.org/photos/613094826					2025-10-23T20:15:41Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6147273437	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514587288/original.jpg	https://www.inaturalist.org/photos/514587288					2025-06-02T12:08:55Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
6147265614	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/606782884/original.jpg	https://www.inaturalist.org/photos/606782884					2025-10-02T17:06:42Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6147230330	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/608638880/original.jpg	https://www.inaturalist.org/photos/608638880					2025-10-12T16:35:41Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6147189230	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613089652/original.jpg	https://www.inaturalist.org/photos/613089652					2025-10-23T20:13:10Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6147177838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514592346/original.jpg	https://www.inaturalist.org/photos/514592346					2025-06-02T12:22:48Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
6133587700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481345327/original.jpg	https://www.inaturalist.org/photos/481345327					2025-03-30T20:03:52Z	paulaburch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	paulaburch
6133587700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481345266/original.jpg	https://www.inaturalist.org/photos/481345266					2025-03-30T20:03:52Z	paulaburch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	paulaburch
6133587700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481345510/original.jpg	https://www.inaturalist.org/photos/481345510					2025-03-30T20:03:52Z	paulaburch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	paulaburch
6133587700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481345391/original.jpg	https://www.inaturalist.org/photos/481345391					2025-03-30T20:03:52Z	paulaburch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	paulaburch
6133523671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/540455049/original.jpg	https://www.inaturalist.org/photos/540455049					2025-07-22T01:50:00Z	earthyblendpov		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	earthyblendpov
6133483487	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/573269772/original.jpg	https://www.inaturalist.org/photos/573269772					2025-09-28T17:29:38Z	sdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sdavis
6133477177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/611125197/original.jpg	https://www.inaturalist.org/photos/611125197					2025-10-19T17:05:48Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6133470413	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/541277438/original.jpg	https://www.inaturalist.org/photos/541277438					2025-07-23T14:55:33Z	neighborspaceofbaltimorecounty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	neighborspaceofbaltimorecounty
6133463139	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/541271636/original.jpg	https://www.inaturalist.org/photos/541271636					2025-07-23T14:41:13Z	neighborspaceofbaltimorecounty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	neighborspaceofbaltimorecounty
6133406741	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/543518792/original.jpg	https://www.inaturalist.org/photos/543518792					2025-07-27T16:07:52Z	Peter M Martin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter M Martin
6133393087	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/545980603/original.jpg	https://www.inaturalist.org/photos/545980603					2025-08-01T22:39:52Z	dematha		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dematha
6133378420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/611825537/original.jpg	https://www.inaturalist.org/photos/611825537					2025-10-19T17:32:33Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6133356999	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/534674131/original.jpg	https://www.inaturalist.org/photos/534674131					2025-07-10T23:02:02Z	donnajr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	donnajr
6133331776	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/611821983/original.jpg	https://www.inaturalist.org/photos/611821983					2025-10-19T17:14:23Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6133321263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569764903/original.jpg	https://www.inaturalist.org/photos/569764903					2025-09-19T18:10:05Z	annmd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annmd
6133321263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569764869/original.jpg	https://www.inaturalist.org/photos/569764869					2025-09-19T18:10:05Z	annmd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annmd
6133321263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569764746/original.jpg	https://www.inaturalist.org/photos/569764746					2025-09-19T18:10:05Z	annmd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annmd
6133321263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569764807/original.jpg	https://www.inaturalist.org/photos/569764807					2025-09-19T18:10:05Z	annmd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annmd
6133321263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569764848/original.jpg	https://www.inaturalist.org/photos/569764848					2025-09-19T18:10:05Z	annmd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annmd
6133262871	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/535338180/original.jpg	https://www.inaturalist.org/photos/535338180					2025-07-12T15:06:27Z	Bill Cox		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bill Cox
6133260964	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/487838224/original.jpg	https://www.inaturalist.org/photos/487838224					2025-04-18T14:22:43Z	islajn17		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	islajn17
6133241818	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/611120348/original.jpg	https://www.inaturalist.org/photos/611120348					2025-10-19T16:46:24Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6133209525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/493934394/original.jpg	https://www.inaturalist.org/photos/493934394					2025-04-27T19:27:23Z	graciemoose		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	graciemoose
6133155771	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/597994710/original.jpg	https://www.inaturalist.org/photos/597994710					2025-12-07T15:49:07Z	dlesar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dlesar
6133089679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/587495489/original.jpg	https://www.inaturalist.org/photos/587495489					2025-11-02T23:00:39Z	drdela		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	drdela
6133057577	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/608638908/original.jpg	https://www.inaturalist.org/photos/608638908					2025-10-12T16:35:50Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6133027507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/516198398/original.jpg	https://www.inaturalist.org/photos/516198398					2025-06-05T18:51:44Z	pkshaw222		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pkshaw222
6133027507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/516198459/original.jpg	https://www.inaturalist.org/photos/516198459					2025-06-05T18:51:48Z	pkshaw222		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pkshaw222
6133027507	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/516198504/original.jpg	https://www.inaturalist.org/photos/516198504					2025-06-05T18:51:52Z	pkshaw222		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pkshaw222
6131689345	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/532366158/original.jpg	https://www.inaturalist.org/photos/532366158					2025-07-02T22:20:46Z	Arely Burns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Arely Burns
6131689345	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/532366101/original.jpg	https://www.inaturalist.org/photos/532366101					2025-07-02T22:20:46Z	Arely Burns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Arely Burns
6131683690	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607837145/original.jpg	https://www.inaturalist.org/photos/607837145					2025-10-11T18:19:18Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6131222782	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607608257/original.jpg	https://www.inaturalist.org/photos/607608257					2025-10-11T18:12:45Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6131222782	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607608254/original.jpg	https://www.inaturalist.org/photos/607608254					2025-10-11T18:12:36Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6131146955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/535639317/original.jpg	https://www.inaturalist.org/photos/535639317					2025-07-11T13:20:58Z	lbyrne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lbyrne
6131122314	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610225842/original.jpg	https://www.inaturalist.org/photos/610225842					2026-01-23T20:12:41Z	privacyadvocateforwomenssafety		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	privacyadvocateforwomenssafety
6131063152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607078197/original.jpg	https://www.inaturalist.org/photos/607078197					2025-10-11T17:44:29Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6131041380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/609266839/original.jpg	https://www.inaturalist.org/photos/609266839					2026-01-19T16:51:49Z	mmn_noriko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mmn_noriko
6131041380	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/609266826/original.jpg	https://www.inaturalist.org/photos/609266826					2026-01-19T16:51:49Z	mmn_noriko		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mmn_noriko
6131027238	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/608638914/original.jpg	https://www.inaturalist.org/photos/608638914					2025-10-12T16:35:52Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6130987655	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610241987/original.jpg	https://www.inaturalist.org/photos/610241987					2026-01-23T22:34:18Z	Robin Sleeman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robin Sleeman
6130780950	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607284266/original.jpg	https://www.inaturalist.org/photos/607284266					2026-01-11T19:34:30Z	Scott Edie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Scott Edie
6130705080	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/608063762/original.jpg	https://www.inaturalist.org/photos/608063762					2025-10-11T18:23:22Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6130645407	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/530815691/original.jpg	https://www.inaturalist.org/photos/530815691					2025-07-03T16:38:22Z	aryanna123		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aryanna123
6130590206	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/606785336/original.jpg	https://www.inaturalist.org/photos/606785336					2025-10-02T18:11:23Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6130581871	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/606302864/original.jpg	https://www.inaturalist.org/photos/606302864					2025-10-01T17:57:22Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
6130568969	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607259812/original.jpg	https://www.inaturalist.org/photos/607259812					2026-01-11T20:28:41Z	Jenny Glenn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Glenn
6130471181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/606429414/original.jpg	https://www.inaturalist.org/photos/606429414					2026-01-08T17:56:32Z	Sue Muller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sue Muller
6130446537	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/608303895/original.jpg	https://www.inaturalist.org/photos/608303895					2023-07-01T21:08:25Z	swords		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	swords
6130272347	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/606233951/original.jpg	https://www.inaturalist.org/photos/606233951					2026-01-07T20:49:09Z	Anneke		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anneke
6130112906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/598924498/original.jpg	https://www.inaturalist.org/photos/598924498					2020-09-24T16:34:54Z	Felicia Siddiqui (Hallworth)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Felicia Siddiqui (Hallworth)
6130025873	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/607068971/original.jpg	https://www.inaturalist.org/photos/607068971					2025-10-11T17:22:27Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
5938718615	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/576031088/original.jpg	https://www.inaturalist.org/photos/576031088					2025-10-01T22:39:28Z	akamediancat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	akamediancat
5938710482	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/578582178/original.jpg	https://www.inaturalist.org/photos/578582178					2025-10-06T22:49:03Z	akamediancat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	akamediancat
5938699429	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/483058491/original.jpg	https://www.inaturalist.org/photos/483058491					2025-04-05T13:31:12Z	Julie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julie
5938696715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/577724865/original.jpg	https://www.inaturalist.org/photos/577724865					2025-10-01T22:03:28Z	luket_8		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	luket_8
5938690942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/560408784/original.jpg	https://www.inaturalist.org/photos/560408784					2025-08-31T15:39:18Z	jeffcolombe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jeffcolombe
5938688527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/94479525/original.jpg	https://www.inaturalist.org/photos/94479525					2020-09-10T17:22:34Z	idallam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	idallam
5938667744	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/605162150/original.jpg	https://www.inaturalist.org/photos/605162150					2026-01-03T20:46:16Z	Laura Sekas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Laura Sekas
5938645569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/597474188/original.jpg	https://www.inaturalist.org/photos/597474188					2025-12-05T12:49:04Z	Peter M Martin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter M Martin
5938609060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514608384/original.jpg	https://www.inaturalist.org/photos/514608384					2025-06-02T13:06:53Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
5938609059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514597280/original.jpg	https://www.inaturalist.org/photos/514597280					2025-06-02T12:35:43Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
5938588692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514630660/original.jpg	https://www.inaturalist.org/photos/514630660					2025-06-02T14:02:58Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
5938573437	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514606771/original.jpg	https://www.inaturalist.org/photos/514606771					2025-06-02T13:02:02Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
5938550552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/576453206/original.jpg	https://www.inaturalist.org/photos/576453206					2025-10-05T16:42:06Z	weaver		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	weaver
5938550552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/576453137/original.jpg	https://www.inaturalist.org/photos/576453137					2025-10-05T16:42:06Z	weaver		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	weaver
5938550552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/576453178/original.jpg	https://www.inaturalist.org/photos/576453178					2025-10-05T16:42:06Z	weaver		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	weaver
5938550552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/576453235/original.jpg	https://www.inaturalist.org/photos/576453235					2025-10-05T16:42:06Z	weaver		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	weaver
5938548362	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514166356/original.jpg	https://www.inaturalist.org/photos/514166356					2025-06-01T21:18:34Z	Eli		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eli
5938523391	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/604647096/original.jpg	https://www.inaturalist.org/photos/604647096					2025-09-28T16:36:17Z	essayer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essayer
5938517189	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/481575952/original.jpg	https://www.inaturalist.org/photos/481575952					2025-03-31T18:57:45Z	ayechid		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ayechid
5938509142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/595988888/original.jpg	https://www.inaturalist.org/photos/595988888					2025-11-29T18:23:43Z	Jet Houston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jet Houston
5938507797	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/534394687/original.jpg	https://www.inaturalist.org/photos/534394687					2025-07-10T17:17:19Z	Julie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julie
5938489294	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/514595902/original.jpg	https://www.inaturalist.org/photos/514595902					2025-06-02T12:32:06Z	shibasharkies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	shibasharkies
5938485072	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/591081697/original.jpg	https://www.inaturalist.org/photos/591081697					2025-04-09T22:38:26Z	Tonyia Johnson Stump		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson Stump
5938458783	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/483063139/original.jpg	https://www.inaturalist.org/photos/483063139					2025-04-05T13:47:22Z	Julie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julie
5938426737	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/547533004/original.jpg	https://www.inaturalist.org/photos/547533004					2025-08-04T17:30:14Z	neighborspaceofbaltimorecounty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	neighborspaceofbaltimorecounty
5938422842	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/604559604/original.jpg	https://www.inaturalist.org/photos/604559604					2025-11-07T01:00:49Z	KarmaGirl333		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	KarmaGirl333
